ind,sexe,age,taille,poids
ind_259,M,2.1,81.5,9
ind_259,M,3,91.3,11
ind_259,M,5.1,103.2,12.6
ind_259,M,6,108.9,15.3
ind_259,M,7,114.1,16.8
ind_259,M,8,119.2,20
ind_259,M,9.1,123.8,21.8
ind_259,M,10.1,126.9,19.7
ind_259,M,10.8,131.6,22.9
ind_259,M,12.3,138.9,27.5
ind_259,M,13.2,145.5,27.5
ind_259,M,13.9,153.2,34.3
ind_259,M,16,162.5,37.5
ind_259,M,17.3,167.6,41.2
ind_259,M,18.3,168.2,47.8
ind_260,F,1.1,73.8,9.7
ind_260,F,2.1,85.8,11.7
ind_260,F,2.8,94.7,12.2
ind_260,F,4,102.8,14.1
ind_260,F,5.3,108.9,17.2
ind_260,F,6,114.7,18.4
ind_260,F,7,120.7,20
ind_260,F,9,132.7,24.4
ind_260,F,10.1,138.6,29.3
ind_260,F,11.1,144.7,33.9
ind_260,F,12,150.5,37.5
ind_260,F,12.9,155.2,40.4
ind_260,F,14,159.3,44.5
ind_260,F,15,161.3,48.7
ind_260,F,16,162.2,50.8
ind_260,F,17,162.3,51.4
ind_260,F,17.8,162.4,50.7
ind_261,F,0.9,74.8,11.2
ind_261,F,1.8,86.9,13.4
ind_261,F,2.9,95.9,15.4
ind_261,F,4,104.2,17.9
ind_261,F,5,110.1,19.6
ind_261,F,9.9,140.6,37.5
ind_261,F,10.9,146.4,43.4
ind_261,F,15.3,163.8,63.2
ind_261,F,17.4,165.3,67
ind_262,F,0.9,73.1,9.8
ind_262,F,4.8,107.9,16.6
ind_262,F,6.2,114,19.5
ind_262,F,7,120,21.8
ind_262,F,8.2,126,24.2
ind_262,F,10,137.4,31.1
ind_262,F,13.3,153.9,44.7
ind_262,F,16,160.9,54.4
ind_262,F,18,161,54.8
ind_263,M,1,71.9,7.4
ind_263,M,2.4,81.8,9.1
ind_263,M,3.3,91.2,11
ind_263,M,4.1,97.1,11.7
ind_263,M,5,104,13.5
ind_263,M,7.1,113.9,17.4
ind_263,M,8.1,118.3,21.3
ind_263,M,9.4,123.3,23.2
ind_263,M,10.4,127.6,22.6
ind_263,M,11,132.3,26.5
ind_263,M,12.2,138.4,31.9
ind_263,M,14.2,150.7,39
ind_263,M,15.2,157.1,44.4
ind_263,M,16,160.7,46.5
ind_263,M,17,164.2,49
ind_263,M,18.3,165.4,53
ind_264,M,1.1,76.4,10.4
ind_264,M,2.2,86.5,12.7
ind_264,M,4.1,103.6,15.9
ind_264,M,4.8,110.3,16.5
ind_264,M,7,122.7,22.7
ind_264,M,8.2,127.9,26.8
ind_264,M,9,132.8,28.1
ind_264,M,10,139,31.8
ind_264,M,10.8,143.8,34.7
ind_264,M,11.9,149.9,40
ind_264,M,13.3,157.6,46.4
ind_264,M,14.1,164.4,51.8
ind_264,M,15.1,170.4,56.8
ind_264,M,17.3,178.5,67.5
ind_264,M,18.1,179.4,69.8
ind_265,F,1,73.7,10.2
ind_265,F,3,94.6,14.2
ind_265,F,5.2,108.7,17.8
ind_265,F,6.1,114.7,20.7
ind_265,F,8.1,126.6,25.9
ind_265,F,9.1,132.5,28
ind_265,F,10.2,138.4,33.3
ind_265,F,11,144.1,38
ind_265,F,13,154.7,47.2
ind_265,F,15.3,160.9,56.1
ind_265,F,16.1,161.7,57.4
ind_265,F,17,161.7,58.3
ind_266,M,2.1,86.9,13.2
ind_266,M,2.9,97,15.3
ind_266,M,4,104.2,17.6
ind_266,M,4.9,111.1,19.2
ind_266,M,6.2,117,22.1
ind_266,M,7,123.3,25.3
ind_266,M,7.8,128.2,29.1
ind_266,M,9.1,133.2,31
ind_266,M,9.9,139.8,37.3
ind_266,M,11.1,144.9,40.3
ind_266,M,12.2,150.8,44.8
ind_266,M,12.9,158.2,52.7
ind_266,M,14,165.1,58.7
ind_266,M,15.3,170.9,63.7
ind_266,M,17,178.9,76.8
ind_266,M,18,179.8,80.5
ind_267,M,1,73.5,8.4
ind_267,M,2.1,83.7,10.7
ind_267,M,2.9,93.3,11.9
ind_267,M,4.9,105.9,14.2
ind_267,M,5.9,112.2,17.3
ind_267,M,6.8,117.3,18.6
ind_267,M,8.3,123.1,23.6
ind_267,M,9,127.4,24.5
ind_267,M,11,136.6,27.8
ind_267,M,13,148.6,33.5
ind_267,M,14,154.9,39
ind_267,M,14.9,161.1,42.7
ind_267,M,16,164.2,45.3
ind_267,M,17.1,167.4,51.1
ind_268,F,1.4,75.3,11.6
ind_268,F,2.2,86.9,13.3
ind_268,F,3.2,96,15.2
ind_268,F,4,103.9,17
ind_268,F,5.1,110.1,18.7
ind_268,F,6,116,21.8
ind_268,F,7.9,127.7,27.4
ind_268,F,9.3,134.5,30.7
ind_268,F,10,140.4,35.3
ind_268,F,11.2,146.8,41.3
ind_268,F,12.4,152.9,46.2
ind_268,F,13.9,161.4,54.7
ind_268,F,16.3,164.9,61.9
ind_268,F,17,164.5,62.1
ind_268,F,18,164.6,61.3
ind_269,F,2,88.2,13.3
ind_269,F,3.1,97.2,15.1
ind_269,F,6.1,118,22.6
ind_269,F,6.8,123.8,26.4
ind_269,F,8.3,129.6,28.6
ind_269,F,8.9,135.8,31.4
ind_269,F,11,149.4,42.2
ind_269,F,11.9,156,46.7
ind_269,F,12.9,162,52.1
ind_269,F,14.3,166.2,56.4
ind_269,F,16,168.3,62.5
ind_269,F,17.1,168.4,63.8
ind_269,F,18,168.5,63.8
ind_270,F,1.3,71.8,8.3
ind_270,F,1.9,83.7,10.3
ind_270,F,3,92.8,12.4
ind_270,F,4,100.5,12.2
ind_270,F,4.9,106.5,13.4
ind_270,F,8,124.5,18.6
ind_270,F,9,130.3,19.6
ind_270,F,10.4,135.2,23.6
ind_270,F,11,141.2,26.8
ind_270,F,12.1,147,29.6
ind_270,F,13,150.8,31.6
ind_270,F,14.1,154.1,35.4
ind_270,F,15,156.2,37.2
ind_270,F,16,156.6,40.1
ind_270,F,17.2,156.7,41.8
ind_270,F,18,156.8,42.4
ind_271,M,1,76.4,9.8
ind_271,M,2.1,86.3,11.9
ind_271,M,3,96.3,13.8
ind_271,M,4.1,103.4,15.3
ind_271,M,7.1,122.4,22.2
ind_271,M,9.1,132.5,27.7
ind_271,M,11.3,143.6,34.4
ind_271,M,12,149.6,39.3
ind_271,M,15.1,169.8,55
ind_271,M,16.9,177.8,64.3
ind_271,M,18.2,178.9,68
ind_272,M,1.4,75.9,9.8
ind_272,M,1.8,85.3,10.1
ind_272,M,3,95.5,12.7
ind_272,M,4.2,102.5,14
ind_272,M,5.3,109.6,15.6
ind_272,M,6.2,115.4,18.3
ind_272,M,7.1,121.2,19.5
ind_272,M,12,147.5,33.5
ind_272,M,12.9,154.2,35.8
ind_272,M,14.1,161.4,42.1
ind_272,M,16.4,171.4,51
ind_272,M,16.9,174.8,53.7
ind_272,M,17.9,176,56.4
ind_273,F,1.2,73.3,9
ind_273,F,3,93.9,12.3
ind_273,F,4.1,101.8,12.5
ind_273,F,5,107.8,13.6
ind_273,F,5.9,113.7,15.9
ind_273,F,7.4,120.2,18.2
ind_273,F,9,131.6,21.7
ind_273,F,10.1,137.3,26
ind_273,F,12.2,149.8,33.3
ind_273,F,15,159.3,41.5
ind_273,F,16.1,160.5,45.5
ind_273,F,17,160.5,46.6
ind_273,F,18,160.6,45.3
ind_274,M,1,75.3,11
ind_274,M,3.1,95.4,14.8
ind_274,M,6,115,21.5
ind_274,M,7.9,125.7,28.2
ind_274,M,10.2,135.9,36.1
ind_274,M,11.2,141,39.1
ind_274,M,12.1,146.8,44.3
ind_274,M,13.1,153.4,51.2
ind_274,M,16.1,170.2,70.7
ind_274,M,17.1,174.1,74.7
ind_274,M,18,174.7,78.6
ind_275,M,1.9,86.5,12.2
ind_275,M,3.1,96.7,15
ind_275,M,4,103.8,16.4
ind_275,M,4.9,110.7,17.5
ind_275,M,6,116.9,20.9
ind_275,M,7,123,23.6
ind_275,M,10,139.5,33.7
ind_275,M,12.3,150.5,43.2
ind_275,M,13,157.5,47.9
ind_275,M,14,164.4,54
ind_275,M,14.8,170.3,58.2
ind_275,M,16.4,174.6,67.5
ind_275,M,17.1,178.6,70.2
ind_275,M,18,179.6,72.5
ind_276,F,1.3,74.1,12
ind_276,F,3.1,94.9,15.6
ind_276,F,4.4,103.2,19
ind_276,F,5,108.8,19.5
ind_276,F,6,114.7,23.4
ind_276,F,7.1,120.8,27.3
ind_276,F,9.4,133.1,32.9
ind_276,F,9.8,138.4,37
ind_276,F,12.1,150.6,48.1
ind_276,F,13,155.4,52.9
ind_276,F,14.1,159.4,58.2
ind_276,F,15.4,161.7,62.8
ind_276,F,16,162.3,62.7
ind_277,F,1.2,76.5,12.2
ind_277,F,2.8,97.9,17
ind_277,F,4,106.4,21
ind_277,F,5.9,118.2,26
ind_277,F,7.2,123.9,30.5
ind_277,F,8,130.1,33.9
ind_277,F,9,135.9,37.1
ind_277,F,9.9,142.9,43.8
ind_277,F,11.2,148.8,48.4
ind_277,F,12,154.9,55.1
ind_277,F,13.1,161.4,60.5
ind_277,F,14.4,164.8,64.1
ind_277,F,15,167,68.7
ind_277,F,16,167.6,69.5
ind_277,F,17.1,167.9,70.2
ind_277,F,18.2,167.9,70.7
ind_278,F,1,73.6,9
ind_278,F,2.2,85.6,11.2
ind_278,F,2.9,94.6,13
ind_278,F,4.2,102.5,13.3
ind_278,F,5.1,108.5,14.5
ind_278,F,6.2,114.5,16.9
ind_278,F,8,126.5,20.9
ind_278,F,10.1,138.4,27.6
ind_278,F,11,144.4,31.9
ind_278,F,12.1,150.4,36.1
ind_278,F,13,155.3,40
ind_278,F,14,159.4,43.9
ind_278,F,16,162.2,49.8
ind_278,F,17,162.3,50.2
ind_278,F,17.9,162.4,50
ind_279,M,1,77.8,10.8
ind_279,M,2,87.8,12.8
ind_279,M,4,105,16.8
ind_279,M,5,112.1,18.2
ind_279,M,6.4,118.2,21.1
ind_279,M,6.9,124.6,24.2
ind_279,M,8,129.7,27.7
ind_279,M,10,141.3,35
ind_279,M,12.1,152.3,43.6
ind_279,M,13,159.5,50.5
ind_279,M,14.1,167,56.1
ind_279,M,16.4,176.9,69.5
ind_279,M,18,182.5,75.4
ind_280,F,1.1,75.6,11.5
ind_280,F,2.1,87.6,13.6
ind_280,F,3,96.4,15.4
ind_280,F,5.1,111.2,19.8
ind_280,F,6,117,23.1
ind_280,F,8.9,135.2,31.1
ind_280,F,10,142.6,36.3
ind_280,F,11,148.9,42
ind_280,F,12.2,154.8,47.7
ind_280,F,13.3,160.5,52.8
ind_280,F,14,164.4,56.6
ind_280,F,15,166.1,60.4
ind_280,F,15.8,166.6,61.7
ind_280,F,17.1,167.2,63.8
ind_280,F,18.3,167.1,62.6
ind_281,M,1.1,75.1,9.7
ind_281,M,2.3,85,11.5
ind_281,M,3,94.9,13.8
ind_281,M,4,101.5,15.3
ind_281,M,5,108.3,16.8
ind_281,M,6.1,114.4,19.7
ind_281,M,7.1,120,22.1
ind_281,M,7.9,124.8,25.8
ind_281,M,9.1,129.9,27.6
ind_281,M,10.3,135.4,30.6
ind_281,M,11,140.5,34.4
ind_281,M,12,146.6,39.5
ind_281,M,13,152.9,44.3
ind_281,M,14.1,159.8,50.2
ind_281,M,15.4,165.9,54.9
ind_281,M,18,175.1,68
ind_282,F,1.2,73.6,11
ind_282,F,2,85.4,12.4
ind_282,F,3.1,94.5,14.7
ind_282,F,4.4,102.7,17.5
ind_282,F,5,108.2,17.8
ind_282,F,7.1,120.3,24.4
ind_282,F,8,126.3,26.6
ind_282,F,9.1,132.5,29.1
ind_282,F,10.1,138.3,34.2
ind_282,F,11.2,144.4,39.7
ind_282,F,12,150.1,43.8
ind_282,F,14.1,159.1,53.2
ind_282,F,15.9,162.1,58.9
ind_282,F,17,162.3,60.4
ind_282,F,18,162.3,59.7
ind_283,F,1,76.2,13
ind_283,F,1.9,88,15.1
ind_283,F,3.8,105,22
ind_283,F,5.1,111.2,23.1
ind_283,F,6.2,NA,27
ind_283,F,6.9,123.1,31.7
ind_283,F,8,129.1,33.3
ind_283,F,9,135,36.7
ind_283,F,12.2,153.7,55.5
ind_283,F,13.3,159.9,61.8
ind_283,F,14.2,164.2,66
ind_283,F,15,166.8,70.9
ind_283,F,16.2,167.7,70.6
ind_284,F,1.4,73.9,10.6
ind_284,F,2.1,85.8,12.4
ind_284,F,3,94.8,14.3
ind_284,F,5.1,108.7,17.6
ind_284,F,6.1,114.7,20.7
ind_284,F,7.2,120.8,23.6
ind_284,F,7.9,126.7,25.9
ind_284,F,9.1,132.7,28.3
ind_284,F,10.3,138.6,33.6
ind_284,F,11.2,144.7,38.6
ind_284,F,12.3,150.7,43.3
ind_284,F,13.2,155.5,48
ind_284,F,14,159.4,52.1
ind_284,F,16,162.3,58.1
ind_284,F,17.1,162.4,59.1
ind_284,F,18.3,162.5,58.6
ind_285,F,1,72.3,8.2
ind_285,F,2.3,84.2,10
ind_285,F,4,101,11.4
ind_285,F,5,106.8,12.6
ind_285,F,6,112.9,14.9
ind_285,F,7.1,118.6,15.7
ind_285,F,8,124.3,18.2
ind_285,F,10,135,24.4
ind_285,F,11.3,141,28.2
ind_285,F,11.9,147.3,31.9
ind_285,F,13.1,151.4,34.8
ind_285,F,14.2,155.6,36.9
ind_285,F,15,158,40.2
ind_285,F,16.2,159.2,44.1
ind_285,F,17,159.3,45.6
ind_286,F,1,74.1,9.6
ind_286,F,3,95.2,13.5
ind_286,F,4,103.2,14.5
ind_286,F,4.8,109.2,15.8
ind_286,F,6.1,115.2,18.7
ind_286,F,7.1,121.2,20.7
ind_286,F,8.2,127.2,23.2
ind_286,F,11.1,145.4,34.6
ind_286,F,11.8,151.4,38.6
ind_286,F,13,156.4,42.9
ind_286,F,16.3,163.5,52.6
ind_286,F,17.1,163.5,53.2
ind_286,F,18.1,163.6,52.2
ind_287,F,1,74.4,10.7
ind_287,F,3,95.4,14.6
ind_287,F,7,121.5,25.2
ind_287,F,9.2,133.5,29.8
ind_287,F,11,145.6,41.1
ind_287,F,12.4,151.6,45.3
ind_287,F,13.4,156.8,50.4
ind_287,F,15.1,162.8,59.5
ind_287,F,16.3,163.7,60.7
ind_287,F,16.9,163.8,62.3
ind_287,F,18,163.9,62
ind_288,F,1,73.8,8.4
ind_288,F,3.9,102.8,12.1
ind_288,F,5.1,108.8,13.5
ind_288,F,5.9,114.8,15.4
ind_288,F,6.9,120.8,15.5
ind_288,F,8,126.8,18.4
ind_288,F,9.1,132.8,20
ind_288,F,11.9,150.8,30.5
ind_288,F,13.3,155.7,32.1
ind_288,F,13.9,159.7,35.8
ind_288,F,15.1,161.7,38.3
ind_288,F,15.8,162.7,42.3
ind_288,F,18,162.8,42.1
ind_289,F,0.8,73.3,9.4
ind_289,F,2.1,85.2,11.1
ind_289,F,3.1,94.3,13
ind_289,F,5,108.1,15
ind_289,F,6,114.2,17.6
ind_289,F,7,120.1,19
ind_289,F,7.8,126.2,21.4
ind_289,F,10,137.8,27.3
ind_289,F,12.9,154.6,38.7
ind_289,F,14.1,158.5,41.7
ind_289,F,15.1,160.4,45.8
ind_289,F,16.1,161.3,48.1
ind_289,F,17.9,161.4,49.5
ind_290,F,3.1,94,12.6
ind_290,F,3.9,101.8,12.7
ind_290,F,5.1,107.9,14.1
ind_290,F,6,113.8,16.4
ind_290,F,7.4,119.8,17.2
ind_290,F,8,125.8,20.1
ind_290,F,9,131.9,21.1
ind_290,F,12,149.4,32.4
ind_290,F,15,159.9,41.2
ind_290,F,17,161.2,45.4
ind_290,F,18.2,161.2,45.3
ind_291,F,1.1,76.4,13.7
ind_291,F,2.4,88.2,15.5
ind_291,F,3,97,17.4
ind_291,F,4.3,105.7,22.8
ind_291,F,4.9,111.6,23.6
ind_291,F,7.2,124.2,32.4
ind_291,F,8.1,130.2,35
ind_291,F,9,135.9,39.1
ind_291,F,10.2,143.3,46.8
ind_291,F,11.2,149.2,54.7
ind_291,F,12.2,155.1,61.9
ind_291,F,13.2,161.4,71.5
ind_291,F,15,167.5,82.2
ind_291,F,17.1,168.3,84.1
ind_291,F,17.9,168.4,84.6
ind_292,M,0.8,74.8,9.4
ind_292,M,1.9,84.9,11.4
ind_292,M,3.3,94.8,13.7
ind_292,M,4.3,101.3,14.8
ind_292,M,4.9,108.3,16.1
ind_292,M,6,114.4,19.2
ind_292,M,6.8,120.2,21.3
ind_292,M,8,125.3,24.9
ind_292,M,9.1,130.2,27
ind_292,M,10,135.8,29.5
ind_292,M,11.3,140.7,32.9
ind_292,M,12,146.9,37.8
ind_292,M,12.9,153.6,41.7
ind_292,M,14.1,160.4,47.8
ind_292,M,15.1,166.2,53
ind_292,M,15.8,170.1,58.2
ind_292,M,17.3,173.9,62.6
ind_293,M,1,75.5,9.3
ind_293,M,3,95.4,13.2
ind_293,M,7,120.6,20.9
ind_293,M,8,125.7,24.4
ind_293,M,11,141.4,32.6
ind_293,M,11.9,147.3,37.2
ind_293,M,13,154.2,41.5
ind_293,M,13.9,161,46.9
ind_293,M,16.1,170.9,58
ind_294,F,1,73.9,10
ind_294,F,2.1,86,12.3
ind_294,F,3,94.9,14
ind_294,F,4,102.9,15.6
ind_294,F,5.1,109,17.4
ind_294,F,6.1,115,20.4
ind_294,F,7,120.9,22.6
ind_294,F,8.1,127,25.4
ind_294,F,10.1,138.9,32.4
ind_294,F,11.2,145,37.8
ind_294,F,12.3,151.1,42.6
ind_294,F,13,155.8,46.2
ind_294,F,14,159.8,50.2
ind_294,F,16,162.8,56.2
ind_294,F,17.3,163.2,58.1
ind_294,F,18.1,162.9,56.7
ind_295,F,0.9,72.8,8.3
ind_295,F,3,93.6,12.2
ind_295,F,5.2,107.4,13.3
ind_295,F,5.9,113.5,16.1
ind_295,F,6.9,119.5,16.6
ind_295,F,8.8,131.3,20
ind_295,F,11.1,142.7,26.5
ind_295,F,12.1,148.5,29
ind_295,F,13.1,152.7,29.8
ind_295,F,14.9,158.9,35.9
ind_295,F,16,160,40.1
ind_295,F,17.3,160,41.4
ind_295,F,18,160.3,40.1
ind_296,M,1.1,73.5,7.6
ind_296,M,3.4,93.1,11
ind_296,M,4,99.3,12
ind_296,M,6.3,111.5,16.6
ind_296,M,7.1,116.1,18.1
ind_296,M,9.8,129.1,24.6
ind_296,M,14.1,154.2,42.1
ind_296,M,16.1,164.5,51.9
ind_296,M,18,168.8,60
ind_297,F,1.3,73.8,10.2
ind_297,F,2.1,85.7,11.5
ind_297,F,3,94.7,13.2
ind_297,F,5.1,108.6,15.5
ind_297,F,6,114.6,17.6
ind_297,F,7.1,120.7,19.4
ind_297,F,8.1,126.7,21.6
ind_297,F,11.1,144.6,31.1
ind_297,F,12.3,150.7,36.1
ind_297,F,13,155.5,38.3
ind_297,F,14.3,159.5,42.7
ind_297,F,15.1,161.4,44.6
ind_297,F,16,162.4,47.6
ind_297,F,17,162.5,48.4
ind_297,F,18.3,162.5,48.7
ind_298,F,1,73.4,9
ind_298,F,3,94.3,13
ind_298,F,4,102.1,13.4
ind_298,F,4.8,108,14.7
ind_298,F,6,114,17.2
ind_298,F,8.2,125.9,20.6
ind_298,F,9.3,131.9,21.7
ind_298,F,10,137.5,25.8
ind_298,F,14,158.3,41.9
ind_298,F,15.2,160.3,45.9
ind_298,F,16.4,161.2,48.7
ind_298,F,17,161.3,50.2
ind_298,F,18.1,161.4,49.3
ind_299,M,1,80,11.6
ind_299,M,1.9,90.3,13.6
ind_299,M,3.3,100.7,15.4
ind_299,M,4.3,108.8,17.7
ind_299,M,6.1,122.6,22.6
ind_299,M,7,130.7,26.4
ind_299,M,8.2,136.3,29.9
ind_299,M,11.4,156.7,43.6
ind_299,M,12.4,163.6,49.4
ind_299,M,13,173.8,59.8
ind_299,M,14.3,181.3,66.1
ind_299,M,15.1,186.1,71.7
ind_299,M,16.1,189.9,83.5
ind_299,M,16.9,195.5,88.7
ind_299,M,18.1,198.7,93.4
ind_300,M,1,76.9,10.5
ind_300,M,3,96.9,14.5
ind_300,M,4.3,105,17.6
ind_300,M,4.9,110.7,17.4
ind_300,M,6.4,118.3,22.5
ind_300,M,7.3,124.1,24.9
ind_300,M,7.9,128,26.7
ind_300,M,9,133.2,29.1
ind_300,M,10.1,140.1,34.3
ind_300,M,12.1,151.5,42.9
ind_300,M,13.2,159.4,49.7
ind_300,M,14.2,166.8,55.8
ind_300,M,15.4,173.8,61.6
ind_300,M,16,177,67.6
ind_300,M,17,180.8,72
ind_300,M,18,182.2,74.9
ind_301,M,1,79.5,11.4
ind_301,M,2.3,89.8,14.2
ind_301,M,2.8,99.5,14.6
ind_301,M,4.3,108.1,18.4
ind_301,M,5.3,114.9,19.8
ind_301,M,6.2,121.3,22.3
ind_301,M,7.1,128.9,25.3
ind_301,M,9,138.7,30.4
ind_301,M,10.4,148.5,37.1
ind_301,M,11,153.5,39.5
ind_301,M,12.3,160.6,44.9
ind_301,M,13.2,169.8,51.7
ind_301,M,14,175.3,57.5
ind_301,M,15.1,181.6,62.9
ind_301,M,18.3,189.8,80.1
ind_302,F,1,75.1,10.8
ind_302,F,2.3,87,13.9
ind_302,F,4,104.3,17.1
ind_302,F,5,110.4,18.5
ind_302,F,6.8,122.4,24.4
ind_302,F,8,128.3,27.6
ind_302,F,9.4,134.4,31.5
ind_302,F,11.2,146.7,41
ind_302,F,12.1,152.8,45.2
ind_302,F,15,164.9,58.6
ind_302,F,16.3,165.8,61.2
ind_302,F,18.1,166.2,61.2
ind_303,M,1,76.5,9.5
ind_303,M,2,86.5,11.4
ind_303,M,2.9,96.4,13.4
ind_303,M,4,103.5,14.5
ind_303,M,5.1,110.6,16
ind_303,M,6.2,116.7,19
ind_303,M,6.9,122.7,21.1
ind_303,M,9.4,133,26.9
ind_303,M,10,139.4,29
ind_303,M,11.1,144.4,32.7
ind_303,M,11.8,150.5,37.7
ind_303,M,13.1,157.6,41.7
ind_303,M,15,170.6,52.7
ind_303,M,15.9,174.5,57.9
ind_303,M,17.1,178.6,62.2
ind_303,M,18,179.7,64.9
ind_304,F,1.2,72.7,9.4
ind_304,F,2.3,84.7,11.8
ind_304,F,5,107,15.1
ind_304,F,7.1,119.1,19.6
ind_304,F,8.4,125.3,23
ind_304,F,9.1,131.1,23.4
ind_304,F,10.1,136.5,28
ind_304,F,11.4,142.5,32.9
ind_304,F,11.9,148,35.3
ind_304,F,13.1,152.7,39.7
ind_304,F,14,156.4,43.5
ind_304,F,15.1,158.2,47.6
ind_304,F,16.4,159.2,50.4
ind_304,F,17,158.9,50.2
ind_304,F,18.4,159,49.6
ind_305,M,1.1,73.7,10
ind_305,M,2.1,83.8,12
ind_305,M,5.1,106.5,17.1
ind_305,M,6.3,112.1,20
ind_305,M,7,117.5,22.6
ind_305,M,8.3,122,26
ind_305,M,9.1,126.4,28.1
ind_305,M,11,134,35.3
ind_305,M,12.2,139.8,40.2
ind_305,M,14.1,152.2,51.3
ind_305,M,15,159.1,56.3
ind_305,M,16,163.9,62.4
ind_305,M,17.1,168.4,66.4
ind_306,M,2,91.9,16.5
ind_306,M,4,111.8,22.7
ind_306,M,4.9,118,23.3
ind_306,M,6.2,124.1,26.7
ind_306,M,7,131.6,30.4
ind_306,M,8.4,136.4,34.9
ind_306,M,9.9,152.1,47.2
ind_306,M,11.3,156.8,53.3
ind_306,M,12.4,161.9,59
ind_306,M,13.2,171,72.2
ind_306,M,14.3,176.7,78.4
ind_306,M,15,181.5,81.2
ind_306,M,16,186.8,97.8
ind_306,M,17.2,190.7,101.9
ind_306,M,18,193,106.3
ind_307,F,1.1,71.6,7.4
ind_307,F,2.2,83.6,10.1
ind_307,F,3,92.3,11
ind_307,F,4,99.4,9.8
ind_307,F,5.2,106.2,12.7
ind_307,F,6.1,112.1,14.2
ind_307,F,7,117.9,13.6
ind_307,F,9.4,131,18.4
ind_307,F,10.2,135.7,20.5
ind_307,F,12.1,147.6,28.8
ind_307,F,13.4,151.9,32.2
ind_307,F,15.1,156.5,34.4
ind_307,F,15.8,156.8,36.2
ind_307,F,17,157.3,39.7
ind_307,F,18.3,157.4,40.6
ind_308,F,1,73.3,8.5
ind_308,F,2,85.3,10.7
ind_308,F,3.4,94.3,13.1
ind_308,F,4.1,102.3,13.3
ind_308,F,5,108.2,14.5
ind_308,F,5.9,114.3,16.6
ind_308,F,7,120.2,17.8
ind_308,F,7.9,126.3,20.4
ind_308,F,10.3,138,26.5
ind_308,F,11,144,30.9
ind_308,F,12.1,150,34.2
ind_308,F,13,154.8,37.7
ind_308,F,13.9,158.8,41.5
ind_308,F,15,160.8,45.2
ind_308,F,16.1,161.9,47.8
ind_308,F,17,162,49.2
ind_308,F,17.9,162,49.2
ind_309,M,1.3,74.3,10.8
ind_309,M,2.2,84.3,12.8
ind_309,M,4,100.3,16.7
ind_309,M,5.1,107.1,18.3
ind_309,M,6,113.1,21.2
ind_309,M,7,118.3,24
ind_309,M,8.2,123.2,27.5
ind_309,M,9.1,127.8,29.5
ind_309,M,9.9,132.4,34.5
ind_309,M,11.2,136.9,38.3
ind_309,M,12,143.4,43.1
ind_309,M,13.4,150.3,49.2
ind_309,M,14.1,157.1,55.3
ind_309,M,15,162.4,60.1
ind_309,M,17.1,170.2,71.3
ind_309,M,18.2,172.2,75.3
ind_310,F,1.1,74.4,10.5
ind_310,F,1.9,86,11.9
ind_310,F,2.9,95,13.9
ind_310,F,4.3,103.7,16.8
ind_310,F,4.8,108.9,16.6
ind_310,F,7.1,121.4,23.3
ind_310,F,7.9,127,25.2
ind_310,F,9.3,133.7,28.5
ind_310,F,10.2,139.6,33.3
ind_310,F,10.9,145.1,37.4
ind_310,F,12.3,151.8,43.2
ind_310,F,13.4,157.1,48.1
ind_310,F,14.1,160.6,51.1
ind_310,F,14.9,162.2,54.6
ind_310,F,17,163.4,57.7
ind_310,F,17.8,163.5,57.3
ind_311,M,1,71.4,7
ind_311,M,2.1,80.8,9
ind_311,M,3,90.4,11
ind_311,M,4.1,95.9,11.1
ind_311,M,6,108.7,15.6
ind_311,M,7.1,113.4,16.4
ind_311,M,8,118.5,20.4
ind_311,M,9.1,123.3,22
ind_311,M,10.3,127.6,19.6
ind_311,M,11.1,131.6,22.8
ind_311,M,12,138.2,28.1
ind_311,M,14.9,157,37.2
ind_311,M,16.9,164.6,43.8
ind_311,M,18,165.1,44.7
ind_312,F,1,72.4,8.6
ind_312,F,2,84.5,10.7
ind_312,F,3,93.4,12.6
ind_312,F,4,101,12.5
ind_312,F,5.1,106.8,14.1
ind_312,F,6.4,112.9,16.4
ind_312,F,7.2,118.8,17.5
ind_312,F,10.2,135.4,25.8
ind_312,F,11.2,140.9,30.7
ind_312,F,12.4,147.2,34.9
ind_312,F,14,155.7,41.9
ind_312,F,15.3,158.2,45.7
ind_312,F,15.9,159.2,47.7
ind_312,F,17.1,159.5,48.3
ind_312,F,18,159.5,48.4
ind_313,F,1,72.5,9.2
ind_313,F,2,84.6,11.3
ind_313,F,2.8,93.6,13.3
ind_313,F,4.1,101.2,14.1
ind_313,F,5.2,107.3,15.5
ind_313,F,6,113.4,18.2
ind_313,F,6.8,119.3,19.8
ind_313,F,8,125.4,22.2
ind_313,F,11,142.3,33.9
ind_313,F,12,148.1,38
ind_313,F,13.1,152.5,41.6
ind_313,F,14.1,156.2,45.1
ind_313,F,15,158.5,48.7
ind_313,F,17,159.3,51.4
ind_314,F,1,72.2,7.8
ind_314,F,1.8,84.2,9.8
ind_314,F,3.1,93.3,11.4
ind_314,F,4.1,101,10.3
ind_314,F,6.1,113.2,12.7
ind_314,F,7.3,119.2,11.8
ind_314,F,8.2,125.4,15.2
ind_314,F,9,131.2,15.3
ind_314,F,10.1,136.4,17.8
ind_314,F,11.2,142.4,22.8
ind_314,F,12,148,24.6
ind_314,F,13.1,151.8,25.6
ind_314,F,14,155.9,28.6
